smiles,mol_id
CC1(CC(=O)NCCC2=C(Cl)C=C(Br)C=C2Cl)CCOCC1,moler_250
CN(C)C(=O)C=C(N)N=C1SCC(=O)N1C,moler_251
NC1=CN=C(C(=O)NCCCCCCCCC2=CC=C(O)C=C2)C=N1,moler_252
C1=CN=CC(C2=CC3=CC=C(C4=CC=C5OCOC5=C4)C=C3C=N2)=C1,moler_253
C=CCN(CCNC(=N)N)CCN1C=C(C(=O)NCC2=CC=C(Cl)C(Br)=C2)C2=CC=CC=C21,moler_254
COC1=C(OC)C=C2C(=C1)N=CC=C2OCCC(=O)C=CC1=CC=C(Cl)C=C1,moler_255
O=C(NCC1=NN=NN1C1=CC=C(Cl)C(N2CCN(C3CCNC3)CC2)=C1)C1=CC=CC(S(=O)(=O)C2=CC=C([N+](=O)[O-])C=C2)=C1,moler_256
NCCCN(CC1=CC2=CC(Cl)=CC=C2C2=CC=CC=C12)C(=O)CNC(=O)NCCO,moler_257
CC1=CC=C2C(=O)C3=C=C4C(=O)N=C(O)C(=C4C4=CC=C5OCOC5=C4)C=C3OC2=C1,moler_258
N=C(N)NCCCCCCCCNC1=NC=NC2=C1N=C(C1=CC=C(SC3=CC=CC=C3)C=C1)N2,moler_259
CC(NC(=O)C1C=C(N(C)S(=O)(=O)C2=CC=C(F)C=C2)C2=CC=CC=C2O1)C1CCOCC1,moler_260
BrC1=CN=C(C2=NC3=CC=CC=C3NC2)S1,moler_261
COC1=CC=C(COC2=CC=C3C(=C2)C(CCC(=O)O)=C(C2=CC=CC=C2)N3CCOCCC2(C3=CC=CC=C3)CCC3=CC=CC=C3O2)C=C1,moler_262
O=C(C=CC1=CC=CC=N1)NC1=CC=C(OCCNC(=O)C(CS)NC(=O)C2=CC=CC=C2)C=C1,moler_263
O=C(C1=CC=C2OCCOC2=C1)C1=CC=CO1,moler_264
O=S(=O)(OC1=CC=C(C2=NNC=N2)C=C1)C1=CC=C(C2=CC=CC=C2)C=C1,moler_265
NC(=NCCCCCCB(O)O)C1=CC=C(Cl)C(C(=O)NC2CCN(CCC(=O)O)C2)=C1F,moler_266
CC(C)(C)C(=O)N1CCCC2C3=CC(NC(=O)C4=CC=C(SC5=NC=C(N6CCNCC6)C=N5)C=C4)=CC=C3CCC21,moler_267
CC1=CC(C(=O)N2CCC(NC(=O)C3=CC=C(NC(=O)CCC4CCNCC4)C=C3)CC2)=CC=C1F,moler_268
CC(=CC(=O)NC1=CC=CC=C1)C(S)=CC(=O)NC1=CC=CC=C1,moler_269
O=C(NCC1=NOC(C2=CC=C(Br)C=C2)=C1)C1=CC=CC=C1,moler_270
CCOC(=O)C(C)(C)OC(=O)C(C)(C)OC(=O)C(C)(C)C,moler_271
CC(=O)NC1=C(Cl)C=C(Cl)C(OCC(=O)OC2=CC3=CC=CC(F)=C3S2(=O)=O)=C1,moler_272
CCN(CC)C1=CC=CC2=C1C1=CC=CC(C3=NN=C(N4CCN(C5=CC=CC=C5)CC4)N3C)=C=C1N2,moler_273
CN1CCC(NC2=NC(N)=NC(OCCCO)=C2)CC1,moler_274
CNC(=O)C1=CN2C(=O)C3=CC=C(NC4=NCCCN4)C=C3N=C2C=C1NC(=O)C(F)(F)F,moler_275
COC1=C(OC)C=C2SC(NC(=O)CC3=C(O)C(O)=C(OC)S3)=NC2=C1,moler_276
CCC(CNS(=O)(=O)C1=CC=C(C(C)=O)C=C1)C(=O)NC(C)(C)C,moler_277
CC(C)(C)OC(=O)C(C)(C)C1CCC(P(=O)(O)NI)=C2C3=C(CCC21C)N=C(S)N3,moler_278
NC1=NC2=CC=CC=C2C=C1C1=NC2=CC(F)=CC=C2N1CC1=CC=C(F)C=C1,moler_279
COC(=O)C1=NNC(C2=CC=C3C(=O)C4=CC=C(C5=CC=C(C(=O)NCC6=CC=CC(Cl)=C6)C=C5)C=C=C4OC3=C2)=C1,moler_280
O=C(O)C1=CC=C(SC2=CC=C(C3=CC=C(I)C=C3)C=C2)S1,moler_281
CCNC(=O)C(C)OC1=CC=C2C=CC=CC2=C1,moler_282
CC1=CC=C(SC2=CC=C(C)C(F)=C2)C=C1,moler_283
CC1=C(C)N(C2=CC=C(S(N)(=O)=O)C=C2)C(C)=C1C1=CC=C(C(=O)O)C=C1,moler_284
ClC1=CC=C(CN2CCOCC2)C=C1Cl,moler_285
O=C(C=C1CCCCCCC1=O)NCC1=CC=C(N2C=NC=N2)C=C1,moler_286
CN(C)C1CCC2C(=NOCC3=NC(C4=CC=CC=C4)=CN3)CCN(C(=O)C(C)(C)C)C2C1,moler_287
CN(C)C(=O)C1=C(C(=O)C2=CC=C(CCC3=CC=CN=C3)C=C2)N2C=CC=CC2=N1,moler_288
CC(C(=O)NCCCN(C(=O)CN1CCOCC1)C(C)C)=C(Cl)CN1C=NC(Cl)=N1,moler_289
CS(=O)(=O)C1=CC=C(C2=CC(C3=CC=C(F)C=C3)=CC(CN3CCOC4=CC=C(Cl)C=C4C3=O)=N2)C=C1,moler_290
CCOC(=O)C1=CC=C(NC(=O)NC(=O)NCC2=CN=CC=N2)C=C1,moler_291
CCN(CC)C(=O)C1=CC=CC2=C1N(CC1=CC=C(N)C=C1N1C=CC=N1)CC2,moler_292
O=C(CCCCCCCCCC(=O)OO)NO,moler_293
FC1CNC(CSCN2C=NC=N2)C1,moler_294
O=S1(=O)CC(C2=CC=NC=C2)SC2=CC3=C(C=C21)OCO3,moler_295
COC1=CC=C(CCNC(=O)C=CC2=CC=C(Cl)C=C2)C=C1N1CCN(C2=CC=CC=C2)CC1,moler_296
CN(C(=O)C1=CNC(C2=C3OCCN(CC4=CC=CC=C4)C(=O)C3=CN2)=C1)C1=NC=CS1,moler_297
CSCC=CC=CC(=O)OC(C)(C)CO,moler_298
CCOC(=O)C1(CC2(C#N)CCC3=CC=CC=C3C2=O)CCCNCC1,moler_299
CCCC(=O)N1CCC(N2N=CC(CC(=O)OC)=C2C2=CC=C(C(=O)O)S2)CC1,moler_300
COC1=CC(N=C(S)NC2=NC3=C(S2)C2=CC=CC=C2C2=CC=CC=C23)=CC(OC)=C1OC(F)F,moler_301
COC(=O)NC1=CC=CC=C1O,moler_302
N=C(N)C1=CC=C(NC(=O)NC2=CC=C(SCCNCC3=CC=CC=C3)C=C2)C=C1,moler_303
O=[N+]([O-])C1=C(Cl)C(Cl)=CNC1=S,moler_304
CCN(CC)C(=O)C1=C(OC2=CC=C(C3=CC=NO3)N=C2)N=C(C2=CC=C(F)C=C2F)NC1=O,moler_305
CCC(=NN1CCOCC1)C1=NN(C2=CC=C(C3=NOC(C4CC4)=N3)C=C2)C(NC(=O)NC2=CC(Cl)=CC=C2OC)=C1,moler_306
CCNC1=CC=C2OC(C(=O)N3CCN(CC(F)(F)F)CC3)=C(C)C2=C1,moler_307
CC1=CC2=NN(CC3=CC=CC=C3)C(=N[N+](=O)CC(N)=O)C=C=C2C2=C1C(C)(C)C1=CC=CC=C1O2,moler_308
O=C(NCCO)C1=CN=CN(CC2=CC=C(F)C(F)=C2)C1=O,moler_309
COC1=CC(C(=O)NN=C2CC(C3=CC=C(N4CCCC4=O)C=C3)OC3=CC=C(C(=O)O)C=C32)=CC=C1OC(F)F,moler_310
COC(=O)C1=CC(CNCCN(C)C)=CC=C1NC1=CC=C(C(=O)NC2=CC=NC(C(F)(F)F)=C2)C=C1,moler_311
CC(C)(C)C1=CC=C2NC=C(CCSCCOC3=CC=C(Cl)C=C3)C2=C1,moler_312
CC(=O)NC1=CC=C(S(=O)(=O)CCNC(=O)C(O)C(CCC2=CC=CO2)C(=O)N(C(C)C)C(C)C)C=C1,moler_313
O=C1CC(=O)N(CC2=CC=CC=C2)C(C2=CC=C(F)C=C2)C1=C1N=C(C2=CC=C(O)C=C2)OC1=O,moler_314
CCCC(=O)CC(C)C1=NC(C2=CC=C(C(=O)OCC3CC3)C=C2)=NO1,moler_315
O=C(COC1=CC=CC=C1)NC(=O)C1CCCCC1,moler_316
CCN(CC)C(=O)CN(C)N=CC1=CC=C(Br)C=C1,moler_317
CC(=NCC1=CC=CC=C1)C1=CC=C(Cl)C=C1,moler_318
CCCNC(=O)C1=CC=CC(C=CC(=O)OCC(Cl)(Cl)Cl)=N1,moler_319
O=C(O)C1=CC=C(OC2CCN(C(=O)CCC3=CC=C(F)C(Cl)=C3)CC2)C(CC2=CC=C3OCOC3=C2)=C1,moler_320
O=C(NN=CN1CCC(N2CCC(N3CCCC3)CC2)=C(C2=CC=C3C=CC=C(OCCCOC4=CC=C(Cl)C=C4)C3=C2)C1=O)C1=CC2=CC=CC=C2N=C1,moler_321
O=C(NC1=NNC2=CC=C(CC3CCCCC3)C=C21)C1=CC=C(C2=C3C=C(F)C=CC3=NC=C2)C=N1,moler_322
CC(CC1CCC1)C(=O)NC(CC1=CC=C(Cl)C([N+](=O)[O-])=C1)C(=O)NC1CC1,moler_323
CC1CC2=CC=CC=C2CN1C(=O)C(CC1=CC=CC=C1)NC(=O)C(C)(C)C,moler_324
CCCC1=CC=C(CN(CC2=CC=C(C(N)=O)C=C2)C(=O)N(C)CC2=CC=CO2)C=C1,moler_325
O=C(COC(C1=CC=C(F)C=C1)C(F)(F)F)C1=CC=C2N=C(O)SC2=C1,moler_326
CCCCN(CCCCCCCCCCCCOC1=CC=C(C(=O)NC)C=C1O)CCC1=CC=C2OCCOC2=C1,moler_327
O=C1NC2=CC=C(C3=CC=CC=N3)C=C2C2=NC=CC=C12,moler_328
CC(C)(C)CCC(C)(C)C1=CC(N2C=CN=C2)=CN1CC1=CC=CC=C1,moler_329
CCCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC=N)C(=O)NS(=O)(=O)C1=CC=C(SC)C=C1,moler_330
N=C(N)N(CC1=CC=C(Cl)C=C1)CC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,moler_331
CCCCCCCCSCCCCCCCCCCCCN=C(N)N,moler_332
CC(C)OC1=CC=C2NC=C(CCN(CC3=CC=C(F)C=C3)CC3=NC4=CC=CC=C4O3)C2=C1,moler_333
CCOC(=O)C1=CC=C(OC2=CC=C(C3=NON=C3C(O)C(C(=O)N(CC(C)C)CC(C)C)C(C)C)C=C2)C=C1,moler_334
CCN(CC)CCCC(=O)N(CC)CC(=O)NC1=CC=C(NC(S)=NC2=CC=C(Br)C=C2)C=C1,moler_335
CCC(=O)N1CC2=CC=CC=C2CC1C(=O)NC1=CC=C(C=C2SC(=N)NC2=O)C=C1,moler_336
CC12CCC(=O)C=C1C(=O)C1=C(C=CC=C1C(O)C1(N)CCC1)C2,moler_337
CN1C=C(C2=CC=C(C(=O)NCCCOC3=CC=C(F)C=C3)C=C2)N=N1,moler_338
COC1=CC(C2([N+](=O)[O-])CCN(C(=O)C3=CNC4=CC=C(C(=O)N(C)C)C=C43)CC2)=CC=C1OCCl,moler_339
CN=C1NC(=O)C(C#N)=C(SCC(=O)C2=CC=C(Br)C=C2Br)N1,moler_340
CC(C)C(=O)NC(=S)NC(=O)CN1C(=N)SCC1=O,moler_341
O=P(OC1=CC=C(Cl)C=C1)(C1=CC=C(C2=NOC=N2)S1)N1CCC2=CC=CC=C2C1,moler_342
O=C(NC(CC1=CC=C(Cl)C=C1)C(=O)O)C1=CC=C(C2=CC=CN=C2)C(F)=C1CCN1CCCC1,moler_343
COC(=O)N1CCN(C(=O)C2=CC=C(C)C=C2C)CC1,moler_344
CN(C)C1=CC2=C(NC(C3=CC=C(OC4CCCC4)C=C3)=N2)C(=O)N1C,moler_345
COCCN1C(=O)C(=CN2CCC(O)CC2)C(=O)N(C)C1=O,moler_346
O=C(CC1=CNC2=CC=CC=C12)NC(CC1=CC=CC=C1)C(=O)O,moler_347
CCNC1=C2NC(C(=O)NC3=CC=CC=C3)=C(C3=CC=CC=C3)C2C=C=C1C1=CC=C(Cl)C=C1,moler_348
O=C(C1=CC(C(=O)N2CCC(COC3=CC=C(F)C=C3F)CC2)=CN=C1)C1=CC=CS1,moler_349
COCC1CCN(CC2=CC=C(OCC3=CN(C4=CC=C(Cl)C=C4)N=N3)C=C2)CC1,moler_350
O=C(O)C1=CC=C(C2=CC=C(C(=O)NC3CCS(=O)(=O)C3)C=C2)S1,moler_351
CC1C=C2N=C(S)N=C(NC3=CC=C(F)C=C3)C2=C=C1Cl,moler_352
NOC1=NC(Cl)=C2C(=O)OC3=CC=C([N+](=O)[O-])N=C3C2=N1,moler_353
COCCN1C(=O)C(CNC(=O)C2=CC=C(OC)C=C2)=CC2=CC(C3=CC=CC=C3)=CC=C21,moler_354
O=C(NC(CC1=CNC2=CC=C(F)C=C12)C(=O)O)C1=CC=CC2=C=C=C3CSC(=C4C=NNC4=O)OC3=C21,moler_355
CCOC(=O)N1CCN(C2=CC=C3C(=O)C4=CC(C5=CC=CC=C5)=CC=C4C(=O)C3=C2)CC1,moler_356
CC(=O)C1=CC=C(OCCC2=CNN=N2)C=C1,moler_357
O=C(O)C(=CC1=CC=C2OC=NC2=C1)N=NO,moler_358
CCN(CC)C(=O)CCCN(CCC(=O)OC1CCCCC1)C(=O)C1=CC=C2NC3=NC=CC=C3C(=O)C2=C1,moler_359
O=C1C2=C=C3C=CN(CC4=CC=C(C5=CC=C(N6CCN(C(=O)NC7CCCCC7)CC6)C=C5)C=C4)C(=O)C3=C1C=C2,moler_360
O=C(CN1CCC(C2=CC=CS2)CC1)NC1=CC=C(OC2CCN(C(=O)C3=CC=CC=C3Cl)CC2)C=C1,moler_361
NP(=O)(O)OCCCCCCNC(=O)C1=CC=C(C(=O)O)C=C1,moler_362
O=C(CCCC1=CC=CC=C1)NC(CCCCC1=CNC2=CC=CC=C12)C(=O)NC1=CC=C(F)C=C1,moler_363
CSC1=NN(CCC2=CC=C(C(=O)O)C=C2)C=C1,moler_364
ClC1=CC=C(NCC2CCCCC2)N=N1,moler_365
CCN(CC1=CC=CC=C1)CC1CCCC1,moler_366
CN(CC1=CC=C(S(=O)(=O)C2=CC=CN=C2)C=C1)S(=O)(=O)C1=CC=C(OC(F)F)C=C1,moler_367
CCN(C(=O)CC1=C(C)N(C2=CC=C(N3CCN(C)CC3)C=C2)N=C1C)C1=CC=C(Cl)C=C1,moler_368
CCOC1=CC=C(C2=CC=C3C(=C2)C(C)=CC(=O)N3C)C=C1CC(C)O,moler_369
NSC(=NOCCOCCSCCO)C1=CC=CC=C1,moler_370
COC1=CC(OC)=C(C=NOC(=S)SC2CCCCC2)C=C1Cl,moler_371
CC(C)C1=CC=C(C2=NC3=CC=CC=C3C(SCCOC(=O)C3=CC=CC=C3Cl)=N2)C=C1,moler_372
CN(CC(C)(C)C(=O)OC(C)(C)C)C(=O)C=CC1=CC=C(NC2=CC=C(Br)C=C2)C=C1,moler_373
N=C(NC1CCCCC1)N1CCC(C(=O)NCCCCCCCCCCCCCCCC(=O)OC2CC(COC3=CC=CC=C3)OC3=CC=CC=C32)CC1,moler_374
NC(=O)CC1=CC(CCNC(=O)NC2=CC=C(F)C=C2)=CC=C1O,moler_375
NC(N)=NNC(=O)C=CC1=CC=C(CCC(=O)O)C=C1,moler_376
CC(C)(CC1=CC=C(SCC2=CC=C(Cl)C=C2)C=C1)C(=O)N1CCCC1,moler_377
NCNC1=CC=C(C2=CN(C3=NC=CC=C3N3CCCNCC3)N=C2C2=CC=C(Cl)C=C2)C=C1,moler_378
CC(=NNC(=O)C(=CC1=CC=CN=C1)N=NC1=CC=C(C(N)=O)C=C1)C1=CC=CC=C1,moler_379
CCN(C)C(=O)C1=CN(C2=CC=NN2)C(F)(F)C1=O,moler_380
COC(=O)C(CC1=CC=C(OS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1)NC(=O)C1=CC=C(O)C=C1,moler_381
CC(=O)OC1=CC(C(=O)O)=CC=C1CN1CCC2=C(C1)C1=C=C(OCC(O)(O)C(=O)O)C=C(C(=O)NCCCN)C=C1C1=CC=CC=C12,moler_382
ClC1=CC=C(N=C(SC2=CC=CC=C2)C2=CC=CC=C2)C=C1,moler_383
N=C(N)NC1C2=C=C3C=C1N(CC2)CN(C1=CC=C(C(=O)O)C=C1)S3,moler_384
COC(=O)C1=CC=C(OC)C(CNCC2=CC=C(OCN)C=C2)=C1,moler_385
COC1=CC=C(C2=CC=C(OC3=CC=C(C4CNCCO4)C=C3)N=N2)C=C1OC,moler_386
COCCC1=C=C2C3=CC=CC=C3C(=O)N(CC(=O)NO)C2=CC=C1C(=O)NC1=CC=CC=C1,moler_387
CN(C)C(=O)C1=NN(C2=CC=C(OC3CCN(CCO)CC3)C(Cl)=C2)C(O)=C1NC(=O)CCC(=O)OCC(=O)N(F)F,moler_388
CC(C)(C)OC1=CC=CC2=C1C(C)(C)N=C2NC(N)=O,moler_389
CCCCC(CCCCCCCCCC(=O)O)CN(CC(C)C(=O)NC(CC1=CC=C(Cl)C=C1)C(N)=O)C(C)=O,moler_390
CN(C)CC1=CC=C(C2=CC3=C(CC(=O)N(CC4=CNC5=CC=CC=C45)C3=O)N2)C=C1,moler_391
CC(C)N(C(=O)C(C)(C)CN1CCC(N(C)C(=O)CC2=CC=C([N+](=O)[O-])C=C2)CC1)C(C)C,moler_392
CC(=NNC(=O)C1=CC=C(F)C=C1)C1=CC=C(NC(=O)NCC2=CC=CO2)C=C1,moler_393
CC1CC2CN([N+](=O)[O-])CCC23C2=C4C(C(=O)O)=CC(=C=C2NC3C1)C4=NC(C)C,moler_394
CC1=CN(C2CCCCC2)C2=C1C(=O)N(CC1=CC=C([N+](=O)[O-])C=C1)C(SCC1=CC=CC(C(F)(F)F)=C1)=N2,moler_395
CC1(C)C(O)CCC2(C#N)C3CCSC(=NC4=CC=C(N5C=CN=C5)C(F)=C4)C3(C(=O)O)CCC12,moler_396
O=C(NN=CC1=CC=CC=C1)C1=CC=NC(N2CCN(C(=O)C3=CC=CC=C3)CC2)=N1,moler_397
CC(NC(=O)C(C)OC(=O)C(C(C)C)C(C)C)C(=O)N1CCCC1,moler_398
CC(C)CC1=C(OCC(=O)O)C([N+](=O)[O-])=CC(S(=O)(=O)CC2=CC=C(Cl)C=C2)=C1,moler_399
CN1C=NC(C2=CC=C(F)C=C2)=C1C(=O)OC(C)(C)C,moler_400
CCN(CCC1=CC=C2C(=C1)C1=CC=CC=C1N2C)C(=O)C1=CC=C2NC(=N)C(=O)N(CC3=CC=CC=C3)C2=C1,moler_401
O=C1C2=CC(CC3=NC=NC=C3)=CC=C=C2OC2=C=C3C(=O)C(=C12)C(C1=CC=C(F)C=C1)=C3C1=CC=C(F)C=C1,moler_402
O=C(C1=CC=C(F)C=C1)C1=CC=CN=C1,moler_403
O=C(CNS(=O)(=O)C1=CC=C(Cl)C=C1)NC1=CC=C(C(=O)CC2=CC=C(Cl)C=C2)C=C1,moler_404
N=C(NCC1=CC=CC=C1)NN1CCN(CC2=CC=CC=C2)CC1,moler_405
CC1OC2=CC=CC=C2C(OC2=C(Cl)C(F)=CC=C2Cl)=C1C(=O)CN1CCCCC1,moler_406
O=C(OCC(=O)N1CCC2=CC=CC=C2C1)C1=CC=C(Cl)C(S(=O)(=O)O)=C1,moler_407
CN(C)CCNCC1=CC=C(C2=CC=C(NC(=S)N3CCOCC3)C=C2)C=C1,moler_408
CC1=CC=CC(C2=CC=C(CN3C(=O)C4=CC=CC=C4N=C3C3=CC=C(C(N)=O)C=C3)C=C2)=N1,moler_409
O=C(NC1=CC=C(F)C=C1)C1=CC=C(C=NO)C=C1,moler_410
C=CN(CC(C(=O)NC1=CC=C(Br)C=C1)C(=O)N(CCCl)CCOP(=O)(O)O)C(C)=O,moler_411
COC1=CC(S(=O)(=O)NCC2=CC(C3CCN(S(C)(=O)=O)C3)=NO2)=CC=C1OCCF,moler_412
CC(=O)C1=CC=C(OCCOCCOCNC2=CC=CC=C2)C=C1,moler_413
CCCN1N=CC=C1CNC1=C(C2=CC=CC=N2)C=CN(CC2=CC=C(F)C=C2)C1=O,moler_414
CN(CCCCNC1=NNN=N1)CC1=CC=C(F)C=C1,moler_415
CCC1=CC2=C(C=C1OC1=CC=C3C(=C1)C(O)(CC#N)C(C)C1=C3C(O)=C(O)C(F)=C1)C(N)=NC(=N)N2,moler_416
CC(NC1CCCCC1)=C(C(=O)C1=CC=C(C(=O)O)C=C1)C(CC(=O)OC1CCOC1)C(=O)OC(C)C(=O)O,moler_417
CN(C(=O)COC1=CC=C(O)C=C1)C(=O)C(CC1=CC=CC=C1)NC(=O)CSC1=CC=C(Br)C=C1,moler_418
O=C1C2=CC(Cl)=CC=C2OCCN1C1=CC=C(NS(=O)(=O)C2=CC=CS2)C=C1,moler_419
COC(=O)CCCCCCCC1=CC(C2=CC=C(Br)C=C2)=CN=C1N,moler_420
COC1=CC=C(CNC2=NC(NC3=CC=C(O)C=C3)=C3C=CC(C4=CN=CC=N4)=NC3=N2)C=C1,moler_421
O=C(CCC(=O)OCC(=O)OC1=CC=NC=C1)NC1=NC2=CC=CC=C2S1,moler_422
CC(=NNC(=S)NCCCCCCC=O)C1=CC=CC=C1,moler_423
COCCCNC1=NC(NCCSC(=S)NC2=CC=CC=C2)=NC(C)=C1,moler_424
COC1=CC(C2=CC=CC=C2)=CC(OC)=C1O,moler_425
CCCCC1=NC=CN1CC=C(C)C1=CC=C(OCC2CCCO2)C(OC)=C1,moler_426
CCN(CCSC1=NC=C(C)C=N1)CC(F)(F)F,moler_427
CN(C)CC1=CC=C(NC(=O)NC2=CC(COC3CCC4CN(C(=O)C(C)(C)C)CC3O4)=CC=N2)S1,moler_428
C=CC(O)=C1C=C2NC3=CC=C(CC(=O)O)C=C3C(O)=NC2=C=C1C(=O)NC1=CC=C(C2=CC=C(C3=NN=CN3)C(Cl)=C2)C=C1,moler_429
COC1=CC=C(C2=C(C(=O)O)C(C3=CC=C(Cl)C=C3)NC(=O)N2)C=C1OC,moler_430
CCC(CC)C(=O)OCC(=O)N=C(N)C1CSC(=O)N1C1=CC=C(NS(=O)(=O)C2=CC=CO2)C=C1,moler_431
CN(C)CCCCOC1=CC=C(C2=NN=C(C3=CC=CO3)O2)C=C1F,moler_432
CC(=N)CC1=CC=C(CC(=O)NC2=CC=C(Cl)C(C(F)(F)F)=C2)C=C1,moler_433
FC(F)(F)OC1=CC=C(C2CN(CC3=CC=CO3)CCN2)C=C1,moler_434
CC(C)N(CCN(C)C)COC1=CC=C2C(=C1)COC1=CC=C(C(=O)OCCOCCOC3=CC=C(N(C)S(C)(=O)=O)C=C3F)C=C12,moler_435
COC(=O)CN1C=C(CC(C)C)C2=CC(F)=CC=C21,moler_436
FC1=CC=C(CNC2CC2)C(F)=C1,moler_437
CC1N=C(NC2=CC=C(Br)C=C2)N(CC2=CC=C(F)C=C2)C(=O)N1CC1=CC=CC=C1,moler_438
CCOC(=O)C1=CC=C(C2=CC(C(=O)NNC3=CC=C(Cl)C=C3OC)=CC=N2)O1,moler_439
COC(=O)C1=CNN=C1NC1=CC=C(CNCCN(C)C=S)C=C1,moler_440
CCC1=CC=C2OCOC2=C1C(=O)NC1=CC=CC=C1C(=O)OC,moler_441
CC(=O)NCC(=O)NCCN,moler_442
S=C(NC1=CC=C(Br)C=C1)NC(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,moler_443
CN(C)CC1=CC=C(CN2CNC(C3=CC=C(Cl)C=C3Cl)=N2)C=C1,moler_444
CCCCCCCCCCCN1C(=O)C(O)=C(C(=O)OCCC)C1=O,moler_445
O=C(C1=CC([N+](=O)[O-])=CC=C1N1CCNCC1)N1CCNCC1,moler_446
COC1=CC=C(CCC(=O)NC2=NN=C(NC(=O)COC(=O)C3=CC=C4CCCCC4=C3)S2)C=C1,moler_447
CC1=CN(CC(O)COCC2=NN=NN2)C(=O)NC1=O,moler_448
COC(=O)C1=CC=C(C(O)C2=C(C3=CC=C(F)C=C3)NC3=CC=C(C4=CC=C(F)C=C4)C=C32)C=C1,moler_449
CNC(=O)CCCCCCCCCCCCCCCCCC1=CC=C([N+](=O)[O-])C=C1,moler_450
CC1=CC(C2=NN=NN2)=CC(C(=O)N2CCC(C3=CC=C(NC(=O)NC4CCOC4)C=C3)CC2)=C1,moler_451
CC(C)(C)OC1=CC=C2N=C(C(C)(C)C)C(C(O)=NC3(Br)CC3)=CC2=C1,moler_452
FC(F)C1(F)CCC(C2=C(Br)NC=N2)CC1,moler_453
FC1=C2C(=CC(Cl)=C1)N=CC=C2NC12CC3CC(CC(C3)C1)C2,moler_454
CC(N)C(=O)NC(C)C(=O)NO,moler_455
COC1=CC=C(Cl)C=C1N1N=NN=C1SCC(=O)NC1COC2=CC=C(C(=O)O)C=C2C1=O,moler_456
O=C(NCC(O)CN1CCC2=CC=CC=C2C1)C1=CC=CC=C1,moler_457
SCCOC1=CC=CC=C1OCC1=CC=C2C=CC=NC2=C1,moler_458
C=CCN(C)CCN1C=CC(O)=CC1=O,moler_459
O=C(NCC1=CC(O)=NC2=CC=CC=C12)C1=C(F)C=CC=C1F,moler_460
O=C1NC(=O)C(=CC2=CC=C(OCC(=O)N3CCN(C4=CC=CC=C4)CC3)C=C2)S1,moler_461
O=C(CNC(=O)C1=CC=CO1)NC1=CC=CC=C1C(=O)NC1=C(N2CCCCC2)C2=CC=CC=C2N(CC2=CC=CC=C2)C1=O,moler_462
C1=CC=C2N=C(N3CCCC3)N=NC2=C1,moler_463
CN1CCN(C2=CC(N(CCS(C)(=O)=O)C3=CC=C(F)C=C3)=CC=C2F)CC1,moler_464
COC1=CC=C(CC2=CC=NC=C2)C=C1,moler_465
CC(=O)C1=CN(C)N=C1C1CCN(C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)CC1,moler_466
CCN(C(=O)C1=C2NCCCN2C(C2=CC=C(F)C=C2)=C1)C(C)C1=CC=C2NC=NC2=C1,moler_467
CC(C)(C)CCC(C)(C)C1=CC=C(N)C(C2=C(C3=CC=C(C(F)(F)F)C=C3)N=C(C3CCC3)N2)=C1,moler_468
CC(C)(CCC(C)(C)C(=O)OCCN1CCN(C2=CC=CC=C2)CC1)C(=O)C=CC1=CC=C(Cl)C=C1,moler_469
O=C(CN1CCC(=NNS(=O)(=O)C2=CC=C(Cl)C=C2)CC1)NC(C1=CC=C(Cl)C=C1)C1CCCC2=CC=CC=C21,moler_470
O=C1C2=CC=CC=C2OC2=C1C=CC=C2CCCCCCSC1=NC=CC(O)=N1,moler_471
O=C(NCCSC(=NO)S(=O)(=O)O)C1=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1,moler_472
O=C(CN1CCN(CC(=O)NC2=CC=CO2)CC1)NC1=CC=C(I)C=C1,moler_473
O=C1NC2=CC=C(CN3CCN(C4=CC=C([N+](=O)[O-])C=C4)CC3)C=C2C(=O)N1CC1=CC=CC=C1,moler_474
CCCCCCN1C(=O)C2=CC(=O)C=C3SC(C4=CC=CC=C4)=C=C(C1=C(N)C1=C(C4=CC=CC=C4)C1)N32,moler_475
NS(=O)(=O)C1=C(C2=CC=C3NC(=O)OC3=C2)C2=CC=C(Cl)C=C2N=C1,moler_476
CCCCCN1CCN(C2=CC=CC=C2)C1N1CCNCC1,moler_477
CC(C)(O)CCCCCCCCC1=C(Br)NC(C2=CNN=C2)=N1,moler_478
CC1(C)CCCC2(CN3CCCC3)C1CCC1(O)C2CCC(=NN)C1(C)O,moler_479
CC(=O)N1CCCC(O)(C2=CC=CC=C2)CC1,moler_480
CCCCCCCCCCOC(=O)CNC(=O)C1=CC(=O)C2=C(O)C=CC=C2O1,moler_481
CC1=CC=C(C2NC(=O)COC3=CC=CC=C32)C=C1,moler_482
CCCN(CCC1=CC=C(C(=O)NC2=CC=NC=C2)S1)CC1=C(Cl)C=CC=C1F,moler_483
CNC(=O)CN1CCC(COC2=CC=C(C(=O)NCCCC(=O)O)C=C2)CC1,moler_484
